ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,83.13450328178256,148.0,177,0,10,100.0,30.70000045746565,100.0,107.77236080169678,none,17
vehicle.bmw.isetta,250.78999932384824,144.0,177,0,10,100.0,228.7000034078956,100.0,856.1126215457916,none,10
vehicle.bmw.isetta,114.62667096986732,148.0,177,0,10,100.0,66.4000009894371,100.0,263.6508557796478,none,2
vehicle.bmw.isetta,63.43423489382118,149.0,177,0,10,100.0,124.40000185370444,100.0,577.4865157604218,none,9
vehicle.bmw.isetta,192.3656901274608,144.0,176,0,10,100.0,166.05000247433782,100.0,697.7491955757141,none,3
vehicle.bmw.isetta,209.0900054293799,144.0,177,0,10,100.0,184.0000027418137,100.0,818.921204328537,none,7
vehicle.bmw.isetta,70.43334556254084,145.0,177,0,10,100.0,146.6500021852553,100.0,554.7850046157837,none,18
vehicle.bmw.isetta,257.85431282278745,145.0,177,0,10,100.0,128.55000191554427,100.0,606.6245799064636,none,13
vehicle.bmw.isetta,163.9999400746265,147.0,177,0,10,100.0,72.05000107362866,100.0,270.6765100955963,none,18
vehicle.bmw.isetta,269.2091664486068,142.0,177,0,10,100.0,237.65000354126096,100.0,969.8096508979796,none,0
vehicle.bmw.isetta,171.19559751444055,146.0,177,0,10,100.0,198.90000296384096,100.0,741.2408139705658,none,8
vehicle.bmw.isetta,98.00128842523004,147.0,177,0,10,100.0,20.950000312179327,100.0,81.60724115371704,none,11
vehicle.bmw.isetta,4.00000021027517,146.0,177,0,10,23.41658004420273,42.70000063627958,14.04994802652164,190.24379920959475,collisions_vehicle,13
vehicle.bmw.isetta,251.3352438596285,141.0,177,0,10,100.0,184.95000275596976,100.0,639.8009676933289,none,12
vehicle.bmw.isetta,271.3472965796286,143.0,177,0,10,100.0,215.10000320523977,100.0,936.4711742401124,none,9
vehicle.bmw.isetta,126.89068320142172,141.0,177,0,10,100.0,108.90000162273644,100.0,513.9213390350342,none,9
vehicle.bmw.isetta,65.17453134346205,144.0,177,0,10,100.0,134.2500020004809,100.0,657.85959649086,none,4
vehicle.bmw.isetta,191.8171785347349,144.0,177,0,10,100.0,112.95000168308616,100.0,440.2625601291657,none,6
vehicle.bmw.isetta,135.53081141470167,143.0,176,0,10,100.0,261.2500038929284,100.0,922.109293460846,none,9
vehicle.bmw.isetta,159.83405030843176,150.0,177,0,10,100.0,229.4000034183264,100.0,787.2993307113647,none,19
vehicle.bmw.isetta,120.04475960989669,144.0,177,0,10,100.0,31.650000471621752,100.0,139.20572662353516,none,3
vehicle.bmw.isetta,83.45133697663786,149.0,177,0,10,100.0,96.2000014334917,100.0,448.5761320590973,none,8
vehicle.bmw.isetta,147.97621366078394,,177,0,10,0.0,0.050000000745058,0.0,0.5717699527740479,red_light,1
